(-212168741, -1)
(-212153983, 1)
(-212131171, -1)
(-212101628, -1)
(-212099669, -1)
(-212094669, 0)
(-212083816, 1)
(-212060104, 1)
(-212055066, 1)
(-212024717, -1)
(-212018769, -1)
(-211998423, 1)
(-211991157, 0)
(-211982806, 1)
(-211974435, 1)
(-211949131, -1)
(-211931390, 1)
(-211926047, 1)
(-211911181, -1)
(-211910571, 0)
(-211907451, 1)
(-211899384, 0)
(-211886966, -1)
(-211864796, -1)
(-211862747, -1)
(-211858864, 1)
(-211852204, 0)
(-211851329, 1)
(-211844596, -1)
(-211831623, 0)
(-211827986, -1)
(-211814369, -1)
(-211801877, -1)
(-211762334, 1)
(-211723289, -1)
(-211721421, 1)
(-211714690, -1)
(-211696158, 0)
(-211657350, -1)
(-211655268, 1)
(-211601482, 1)
(-211599023, -1)
(-211595877, -1)
(-211575784, -1)
(-211572454, -1)
(-211565575, -1)
(-211544781, -1)
(-211531390, 1)
(-211529417, -1)
(-211486906, 1)
(-211471080, 1)
(-211470253, -1)
(-211462555, 1)
(-211432558, -1)
(-211407315, 1)
(-211388665, -1)
(-211386923, 1)
(-211381626, -1)
(-211356120, -1)
(-211318459, 0)
(-211316785, 1)
(-211280447, 0)
(-211276164, 1)
(-211269283, -1)
(-211267017, 0)
(-211264287, 0)
(-211262878, -1)
(-211246818, 1)
(-211227733, -1)
(-211218976, -1)
(-211206976, 1)
(-211201085, -1)
(-211190108, 1)
(-211148863, -1)
(-211141215, -1)
(-211093888, 1)
(-211086827, -1)
(-211068927, -1)
(-211068069, 1)
(-211049866, 0)
(-211032774, 0)
(-211030412, 1)
(-211015133, 1)
(-211014886, -1)
(-211012660, -1)
(-210994972, -1)
(-210990842, -1)
(-210981642, 1)
(-210956426, -1)
(-210937007, 0)
(-210927917, 0)
(-210908497, 0)
(-210907781, -1)
(-210906698, -1)
(-210894519, -1)
(-210857292, 1)
(-210846220, 1)
(-210837976, 1)
(-210821592, 1)
(-210812220, 1)
(-210812129, -1)
(-210766401, 0)
(-210751731, 1)
(-210748099, -1)
(-210745200, -1)
(-210734868, -1)
(-210730249, 1)
(-210724404, 1)
(-210721119, 1)
(-210719728, 1)
(-210711417, -1)
(-210697505, -1)
(-210697071, -1)
(-210686660, -1)
(-210682863, -1)
(-210682016, -1)
(-210666018, 1)
(-210647029, -1)
(-210642631, -1)
(-210621735, -1)
(-210619459, 1)
(-210601576, 0)
(-210591200, 1)
(-210577797, -1)
(-210577315, 1)
(-210571864, -1)
(-210561121, 1)
(-210560911, 1)
(-210552889, -1)
(-210539903, -1)
(-210504082, -1)
(-210481070, 0)
(-210470876, -1)
(-210444493, -1)
(-210441431, -1)
(-210440294, -1)
(-210435421, 1)
(-210434162, -1)
(-210433844, 1)
(-210398697, -1)
(-210394326, -1)
(-210394245, 1)
(-210377088, 1)
(-210371110, 1)
(-210366943, -1)
(-210348511, 1)
(-210316541, 1)
(-210309499, 1)
(-210300571, -1)
(-210275725, -1)
(-210214483, 1)
(-210213530, -1)
(-210186861, 1)
(-210161153, -1)
(-210134903, -1)
(-210133384, 1)
(-210132799, -1)
(-210112196, -1)
(-210066808, 0)
(-210053143, -1)
(-210001592, 1)
(-209995018, -1)
(-209992298, -1)
(-209975184, -1)
(-209945638, 1)
(-209898040, 1)
(-209896625, 1)
(-209887382, -1)
(-209846556, 1)
(-209838637, 1)
(-209832883, 1)
(-209817687, -1)
(-209816269, 0)
(-209815410, 1)
(-209779824, 1)
(-209778579, 1)
(-209774721, -1)
(-209685819, 1)
(-209659467, 1)
(-209654863, -1)
(-209654189, -1)
(-209635676, -1)
(-209633510, -1)
(-209620393, -1)
(-209589810, -1)
(-209567021, 1)
(-209560262, -1)
(-209560191, 1)
(-209553557, -1)
(-209530530, -1)
(-209443261, 1)
(-209437934, 1)
(-209435143, -1)
(-209433126, 1)
(-209421947, -1)
(-209415332, -1)
(-209400040, 1)
(-209392318, -1)
(-209382078, -1)
(-209369171, 0)
(-209367666, 1)
(-209358774, -1)
(-209348921, -1)
(-209327098, 0)
(-209320330, 1)
(-209309455, -1)
(-209295619, 1)
(-209286666, 1)
(-209283454, 1)
(-209274693, -1)
(-209267010, -1)
(-209261670, -1)
(-209244598, 0)
(-209235377, 1)
(-209228427, -1)
(-209208488, 1)
(-209187941, -1)
(-209147968, 1)
(-209136447, -1)
(-209135147, 1)
(-209125531, 1)
(-209117957, -1)
(-209083704, -1)
(-209055234, 1)
(-209036642, 1)
(-209010787, -1)
(-209008801, 1)
(-208995167, -1)
(-208973404, -1)
(-208961550, -1)
(-208960466, -1)
(-208946473, -1)
(-208931624, -1)
(-208881854, -1)
(-208811642, -1)
(-208804312, -1)
(-208787541, 1)
(-208774546, -1)
(-208734785, -1)
(-208734139, -1)
(-208729036, 0)
(-208720697, -1)
(-208705833, 1)
(-208695106, 1)
(-208661390, -1)
(-208646951, 0)
(-208632002, -1)
(-208624593, -1)
(-208588627, -1)
(-208588300, -1)
(-208564878, -1)
(-208559581, 1)
(-208552263, -1)
(-208528564, 1)
(-208511444, 1)
(-208506853, 1)
(-208505000, 1)
(-208484407, 1)
(-208473827, -1)
(-208473521, 0)
(-208470599, -1)
(-208453923, -1)
(-208453179, -1)
(-208444220, -1)
(-208442113, 1)
(-208433471, -1)
(-208405692, 1)
(-208405668, 1)
(-208404589, 1)
(-208401067, 1)
(-208396791, -1)
(-208396032, -1)
(-208391150, -1)
(-208370541, 1)
(-208363770, -1)
(-208358158, 1)
(-208356283, -1)
(-208353734, 1)
(-208337217, 1)
(-208332737, -1)
(-208314212, -1)
(-208310383, 1)
(-208288005, -1)
(-208267558, -1)
(-208267021, -1)
(-208258957, -1)
(-208256781, 1)
(-208255943, 0)
(-208241514, -1)
(-208221526, -1)
(-208189122, 1)
(-208188993, -1)
(-208162918, -1)
(-208160901, -1)
(-208155173, -1)
(-208152267, -1)
(-208134725, 1)
(-208132626, 1)
(-208103719, -1)
(-208077859, -1)
(-208059927, -1)
(-208040517, 0)
(-208016883, -1)
(-207992879, -1)
(-207992732, -1)
(-207983443, -1)
(-207977800, -1)
(-207970691, 1)
(-207964249, -1)
(-207940805, 1)
(-207905640, 1)
(-207898592, 1)
(-207872772, 1)
(-207867646, -1)
(-207844124, -1)
(-207820167, 1)
(-207805078, -1)
(-207801789, 1)
(-207792209, 1)
(-207788219, 1)
(-207774723, 1)
(-207761487, 1)
(-207757161, -1)
(-207707428, -1)
(-207707055, 0)
(-207692280, 1)
(-207664524, -1)
(-207648884, -1)
(-207623753, 1)
(-207616169, 0)
(-207614874, 1)
(-207613232, -1)
(-207598281, 1)
(-207590164, 1)
(-207589522, 0)
(-207565579, -1)
(-207543482, 1)
(-207534433, -1)
(-207530402, -1)
(-207514788, -1)
(-207510770, -1)
(-207510369, -1)
(-207485365, -1)
(-207484547, -1)
(-207481151, -1)
(-207477402, -1)
(-207433150, -1)
(-207421717, 1)
(-207412420, -1)
(-207352993, -1)
(-207342695, -1)
(-207332860, -1)
(-207330294, 1)
(-207320110, 1)
(-207290056, -1)
(-207271100, -1)
(-207268193, 1)
(-207230729, 1)
(-207214207, -1)
(-207206737, 1)
(-207169174, 0)
(-207166580, -1)
(-207147024, -1)
(-207113578, 1)
(-207096245, -1)
(-207092793, -1)
(-207091318, 1)
(-207085463, 1)
(-207073066, 1)
(-207056802, 1)
(-207051404, 1)
(-207049455, 1)
(-207005815, -1)
(-206998609, 1)
(-206993439, -1)
(-206992681, -1)
(-206980358, -1)
(-206978837, -1)
(-206964464, -1)
(-206953620, -1)
(-206941352, 1)
(-206937998, -1)
(-206910073, -1)
(-206904451, 1)
(-206902569, 1)
(-206896475, -1)
(-206886328, -1)
(-206864770, -1)
(-206844900, -1)
(-206825774, -1)
(-206812927, -1)
(-206806699, 0)
(-206800038, -1)
(-206787967, 1)
(-206778531, 1)
(-206767147, 1)
(-206759371, -1)
(-206751040, 1)
(-206724316, -1)
(-206625922, -1)
(-206618178, -1)
(-206614760, -1)
(-206541927, 1)
(-206541533, 0)
(-206527316, 1)
(-206517139, -1)
(-206510461, -1)
(-206491459, -1)
(-206487576, -1)
(-206476917, 1)
(-206466929, -1)
(-206460708, 1)
(-206458952, 1)
(-206454183, -1)
(-206425613, 1)
(-206423965, -1)
(-206384885, 1)
(-206375302, -1)
(-206356208, 0)
(-206344544, -1)
(-206335425, -1)
(-206327761, -1)
(-206311699, 1)
(-206305746, 1)
(-206301907, 1)
(-206278278, -1)
(-206263827, -1)
(-206232821, 0)
(-206227009, 1)
(-206222551, 1)
(-206217238, 1)
(-206200761, 1)
(-206183847, 1)
(-206180545, 1)
(-206168143, -1)
(-206146392, -1)
(-206131644, 1)
(-206110832, -1)
(-206107187, -1)
(-206106755, 1)
(-206093185, -1)
(-206085539, -1)
(-206081619, -1)
(-206071678, 1)
(-206068104, -1)
(-206066620, 0)
(-206057021, -1)
(-206054054, 0)
(-206041259, 1)
(-206038063, 1)
(-206003789, 1)
(-205965317, -1)
(-205955898, -1)
(-205952841, 1)
(-205892680, 1)
(-205891880, 1)
(-205871530, -1)
(-205867095, -1)
(-205839129, 1)
(-205830003, -1)
(-205827962, -1)
(-205822765, -1)
(-205814464, -1)
(-205775774, 1)
(-205741919, -1)
(-205741286, -1)
(-205735525, 0)
(-205735116, -1)
(-205732047, -1)
(-205717153, 1)
(-205702885, -1)
(-205689801, -1)
(-205670648, 1)
(-205658701, 1)
(-205657624, 1)
(-205645142, -1)
(-205642533, -1)
(-205636676, 1)
(-205636473, 1)
(-205629996, 1)
(-205622044, -1)
(-205577790, 0)
(-205574513, -1)
(-205498300, -1)
(-205479551, 1)
(-205453027, 1)
(-205443447, -1)
(-205437348, 1)
(-205429680, -1)
(-205427345, -1)
(-205406179, -1)
(-205386151, 1)
(-205384737, 0)
(-205383690, -1)
(-205357475, -1)
(-205279784, -1)
(-205245279, -1)
(-205243560, -1)
(-205238317, 0)
(-205183644, -1)
(-205170200, -1)
(-205163386, -1)
(-205148099, -1)
(-205125252, 1)
(-205106554, 1)
(-205104681, 1)
(-205103727, -1)
(-205101171, -1)
(-205098940, -1)
(-205096580, 0)
(-205068779, 1)
(-205068061, -1)
(-205036073, 1)
(-205019577, -1)
(-205000840, -1)
(-204961166, -1)
(-204958272, -1)
(-204946735, -1)
(-204910605, -1)
(-204901962, -1)
(-204899260, 1)
(-204864609, 1)
(-204849481, 1)
(-204845856, 1)
(-204834236, 1)
(-204830465, 1)
(-204800443, 1)
(-204798817, -1)
(-204793817, -1)
(-204783955, -1)
(-204758967, 1)
(-204754063, -1)
(-204739910, -1)
(-204731165, -1)
(-204721687, 1)
(-204716644, -1)
(-204711792, -1)
(-204698526, 1)
(-204660616, 1)
(-204655759, -1)
(-204633272, 1)
(-204620687, -1)
(-204605100, 1)
(-204583765, -1)
(-204577492, -1)
(-204570358, -1)
(-204551173, -1)
(-204534410, -1)
(-204526315, 1)
(-204509226, 1)
(-204499798, 1)
(-204498045, 1)
(-204480520, 0)
(-204468291, -1)
(-204467608, -1)
(-204457194, 1)
(-204453740, -1)
(-204452506, -1)
(-204446723, 1)
(-204405483, -1)
(-204378103, -1)
(-204374057, -1)
(-204368862, -1)
(-204344540, -1)
(-204339874, -1)
(-204303069, 1)
(-204289487, -1)
(-204275309, 0)
(-204262365, 1)
(-204254020, -1)
(-204235922, 0)
(-204233818, -1)
(-204229827, -1)
(-204228623, -1)
(-204214171, 1)
(-204207553, 1)
(-204206247, 1)
(-204194941, 0)
(-204192238, -1)
(-204189603, -1)
(-204181808, 1)
(-204160838, 1)
(-204154054, 1)
(-204153789, -1)
(-204137631, 1)
(-204120141, -1)
(-204086075, 1)
(-204085491, -1)
(-204075408, -1)
(-204072468, -1)
(-204058026, 1)
(-204053269, -1)
(-204048856, -1)
(-204014745, 1)
(-203993114, -1)
(-203986499, -1)
(-203985693, 1)
(-203968293, 0)
(-203963816, 1)
(-203959386, 0)
(-203953504, -1)
(-203947008, -1)
(-203936289, 1)
(-203933736, -1)
(-203924102, 1)
(-203886010, 1)
(-203885027, 1)
(-203875325, 1)
(-203868944, -1)
(-203859944, -1)
(-203850989, -1)
(-203839863, 1)
(-203834982, 1)
(-203792067, 1)
(-203764513, -1)
(-203753722, -1)
(-203720700, 1)
(-203717880, 1)
(-203686026, 1)
(-203683518, -1)
(-203672916, 1)
(-203667412, -1)
(-203631692, 1)
(-203623836, 1)
(-203623444, 1)
(-203577165, 1)
(-203573874, 1)
(-203571172, -1)
(-203557121, 1)
(-203533693, -1)
(-203517191, -1)
(-203514708, 0)
(-203504839, -1)
(-203482813, 1)
(-203481013, -1)
(-203457438, 1)
(-203456933, -1)
(-203421514, -1)
(-203402241, 0)
(-203386602, 1)
(-203382689, -1)
(-203380010, -1)
(-203335863, -1)
(-203325572, -1)
(-203319018, 1)
(-203294112, 1)
(-203285234, 1)
(-203242253, -1)
(-203207792, -1)
(-203200248, -1)
(-203194855, -1)
(-203194553, -1)
(-203184686, -1)
(-203166561, 1)
(-203152620, -1)
(-203151115, -1)
(-203145280, -1)
(-203129811, -1)
(-203099587, -1)
(-203066272, 0)
(-203051694, -1)
(-203049556, -1)
(-203033649, -1)
(-203005988, -1)
(-203004607, -1)
(-202985058, -1)
(-202976659, -1)
(-202960873, 0)
(-202960297, -1)
(-202954681, -1)
(-202941582, -1)
(-202937796, -1)
(-202928732, -1)
(-202886727, -1)
(-202884671, -1)
(-202869031, -1)
(-202857110, -1)
(-202842532, 0)
(-202840293, 1)
(-202825940, -1)
(-202798059, 0)
(-202797321, -1)
(-202790921, 1)
(-202775544, 1)
(-202750003, 1)
(-202745020, -1)
(-202730721, -1)
(-202723367, -1)
(-202699669, -1)
(-202642485, -1)
(-202634144, -1)
(-202625873, -1)
(-202624832, -1)
(-202615701, -1)
(-202613163, -1)
(-202586429, -1)
(-202583670, -1)
(-202580830, 0)
(-202554758, 1)
(-202536833, 1)
(-202519011, 1)
(-202514380, 1)
(-202511739, 1)
(-202503592, -1)
(-202492205, -1)
(-202491888, -1)
(-202471350, 0)
(-202399006, 1)
(-202397631, -1)
(-202376667, -1)
(-202369665, 1)
(-202360372, 1)
(-202341831, 1)
(-202340677, -1)
(-202293206, -1)
(-202285599, 1)
(-202213298, -1)
(-202213052, -1)
(-202168308, -1)
(-202162222, -1)
(-202135331, -1)
(-202134241, 0)
(-202128249, -1)
(-202092017, 1)
(-202082798, 1)
(-202081621, -1)
(-202037297, 1)
(-202015622, 0)
(-202007493, -1)
(-201998387, -1)
(-201979974, -1)
(-201978977, -1)
(-201973034, -1)
(-201972101, 1)
(-201929165, 1)
(-201925083, -1)
(-201882857, -1)
(-201859285, -1)
(-201858641, -1)
(-201841152, 0)
(-201831716, -1)
(-201830627, -1)
(-201820053, -1)
(-201816759, -1)
(-201808809, 1)
(-201779055, -1)
(-201719344, -1)
(-201687731, 1)
(-201678701, 1)
(-201673815, -1)
(-201661200, -1)
(-201651436, 1)
(-201636826, -1)
(-201602227, -1)
(-201566034, 1)
(-201557798, -1)
(-201497673, -1)
(-201491245, 1)
(-201466633, -1)
(-201437788, -1)
(-201437760, -1)
(-201422424, -1)
(-201413732, 1)
(-201393959, 1)
(-201392820, -1)
(-201387686, -1)
(-201384543, 1)
(-201378555, -1)
(-201373387, 1)
(-201369668, -1)
(-201348164, 1)
(-201322547, 1)
(-201315830, 1)
(-201307143, -1)
(-201304167, 1)
(-201276099, -1)
(-201275686, -1)
(-201262704, -1)
(-201234308, -1)
(-201233888, -1)
(-201232595, -1)
(-201210698, -1)
(-201201761, 0)
(-201174436, 0)
(-201168536, 1)
(-201129696, -1)
(-201120710, 1)
(-201111224, -1)
(-201079135, -1)
(-201065080, 1)
(-201036980, -1)
(-201033540, -1)
(-201032760, 1)
(-201027536, -1)
(-201016820, 1)
(-200975755, 1)
(-200974200, -1)
(-200964796, 1)
(-200963288, -1)
(-200960627, 1)
(-200956706, 1)
(-200954609, -1)
(-200943575, -1)
(-200925019, -1)
(-200922132, -1)
(-200920438, -1)
(-200901773, 1)
(-200871238, 1)
(-200851369, 1)
(-200843694, -1)
(-200830572, -1)
(-200797857, -1)
(-200784642, -1)
(-200771285, -1)
(-200769517, 1)
(-200761478, 0)
(-200761197, -1)
(-200732286, 1)
(-200717040, 1)
(-200675025, 1)
(-200673566, 1)
(-200671512, -1)
(-200659868, 1)
(-200642830, -1)
(-200639048, -1)
(-200633162, 0)
(-200631649, 1)
(-200621096, 1)
(-200605434, -1)
(-200581433, -1)
(-200561698, 1)
(-200554748, 1)
(-200541365, 1)
(-200534766, 1)
(-200527164, -1)
(-200526877, 1)
(-200517667, 1)
(-200515380, 1)
(-200488943, 0)
(-200482353, -1)
(-200451008, -1)
(-200446714, -1)
(-200425127, -1)
(-200420936, -1)
(-200418045, 1)
(-200415741, -1)
(-200407351, -1)
(-200377658, 1)
(-200368627, -1)
(-200361611, 1)
(-200357614, 1)
(-200346100, 1)
(-200332883, -1)
(-200317121, -1)
(-200296856, 1)
(-200295563, -1)
(-200288627, -1)
(-200287489, 1)
(-200279753, 1)
(-200279159, 0)
(-200275599, -1)
(-200273148, -1)
(-200260217, -1)
(-200254182, 1)
(-200244017, -1)
(-200241326, -1)
(-200229676, 1)
(-200160156, -1)
(-200157292, -1)
(-200136254, 1)
(-200135268, -1)
(-200127333, 0)
(-200120083, -1)
(-200117557, 1)
(-200115001, -1)
(-200087821, -1)
(-200081754, 0)
(-200069698, 0)
(-200059839, -1)
(-200055668, -1)
(-200055060, -1)
(-200036293, -1)
(-200034315, -1)
(-200010824, -1)
(-200009417, -1)
(-199984078, 0)
(-199970885, -1)
(-199970779, -1)
(-199955515, -1)
(-199932900, -1)
(-199928640, -1)
(-199912847, -1)
(-199904264, -1)
(-199880041, 1)
(-199873036, -1)
(-199844430, -1)
(-199838605, -1)
(-199823035, -1)
(-199813753, -1)
(-199804300, -1)
(-199802142, -1)
(-199800242, 1)
(-199784426, 1)
(-199780553, -1)
(-199764493, 1)
(-199742592, -1)
(-199731731, 0)
(-199713349, -1)
(-199694017, 1)
(-199675914, 1)
(-199670220, -1)
(-199629248, 0)
(-199606090, -1)
(-199567937, 1)
(-199559435, 1)
(-199541971, -1)
(-199539959, -1)
(-199500341, 0)
(-199495151, 1)
(-199486311, 1)
(-199437052, 1)
(-199431265, 1)
(-199412367, -1)
(-199400651, -1)
(-199400136, 1)
(-199366589, 1)
(-199364585, -1)
(-199361813, -1)
(-199354113, -1)
(-199344208, -1)
(-199330140, 1)
(-199310216, 1)
(-199308190, 1)
(-199305462, -1)
(-199294567, -1)
(-199269773, -1)
(-199269408, -1)
(-199239579, -1)
(-199236790, 0)
(-199216372, 1)
(-199201979, -1)
(-199194572, -1)
(-199177406, 1)
(-199162737, -1)
(-199160775, -1)
(-199150420, 1)
(-199112428, -1)
(-199102604, -1)
(-199072113, -1)
(-199053895, 1)
(-199041918, -1)
(-199041658, 1)
(-199040716, -1)
(-199035638, -1)
(-199015064, 1)
(-198993250, -1)
(-198988591, 1)
(-198986400, 1)
(-198972310, -1)
(-198961376, -1)
(-198938603, -1)
(-198892259, -1)
(-198883884, -1)
(-198854873, -1)
(-198852155, 1)
(-198817200, -1)
(-198812780, -1)
(-198811505, -1)
(-198804886, -1)
(-198803208, 1)
(-198803125, 1)
(-198800290, -1)
(-198798646, 1)
(-198789197, -1)
(-198770502, -1)
(-198765826, -1)
(-198694926, -1)
(-198672417, -1)
(-198621427, -1)
(-198621342, 0)
(-198582393, -1)
(-198517608, 1)
(-198498993, 1)
(-198487212, -1)
(-198444676, -1)
(-198443049, -1)
(-198437925, -1)
(-198419595, -1)
(-198363112, 1)
(-198361882, -1)
(-198358763, 1)
(-198336822, -1)
(-198336024, 0)
(-198312923, 1)
(-198308151, 1)
(-198306310, 1)
(-198268280, -1)
(-198255496, 0)
(-198249668, 1)
(-198246653, -1)
(-198230140, -1)
(-198161114, -1)
(-198160144, -1)
(-198150981, -1)
(-198134589, -1)
(-198126921, -1)
(-198123878, -1)
(-198121963, -1)
(-198116339, 1)
(-198091574, 1)
(-198087975, -1)
(-198073399, 1)
(-198039444, -1)
(-198026408, -1)
(-198013903, -1)
(-198008607, 1)
(-198007699, 1)
(-198007661, -1)
(-197981998, 1)
(-197978015, -1)
(-197940587, -1)
(-197866332, -1)
(-197854466, 1)
(-197853493, 1)
(-197830169, -1)
(-197821376, -1)
(-197815800, -1)
(-197785799, -1)
(-197775495, -1)
(-197766695, -1)
(-197743207, 0)
(-197734094, 0)
(-197703007, -1)
(-197686249, 1)
(-197661497, -1)
(-197656893, 1)
(-197639022, 1)
(-197622623, -1)
(-197619855, 1)
(-197599699, -1)
(-197597087, -1)
(-197592333, -1)
(-197572816, -1)
(-197568251, 1)
(-197567715, -1)
(-197565503, -1)
(-197532090, -1)
(-197523608, 1)
(-197507068, -1)
(-197494470, -1)
(-197492432, 1)
(-197476042, -1)
(-197473554, -1)
(-197456792, 1)
(-197432189, -1)
(-197431104, 1)
(-197430589, -1)
(-197426891, 1)
(-197399746, -1)
(-197376284, -1)
(-197319185, 1)
(-197259355, -1)
(-197255312, 1)
(-197250107, -1)
(-197236170, 1)
(-197224203, -1)
(-197209694, -1)
(-197197664, -1)
(-197187037, -1)
(-197171129, -1)
(-197168930, 0)
(-197159051, -1)
(-197154048, 1)
(-197137770, -1)
(-197119483, -1)
(-197087436, 1)
(-197085091, 0)
(-197080732, -1)
(-197073316, 1)
(-197054802, 1)
(-197041971, 1)
(-197016888, -1)
(-197015218, -1)
(-196954709, 1)
(-196943002, 1)
(-196939618, 1)
(-196891020, -1)
(-196886187, 1)
(-196878218, -1)
(-196856627, -1)
(-196852101, -1)
(-196827651, 1)
(-196819258, -1)
(-196817154, 0)
(-196804497, 1)
(-196778801, -1)
(-196741096, -1)
(-196731240, -1)
(-196720336, -1)
(-196707546, -1)
(-196683891, 1)
(-196677660, -1)
(-196664939, 1)
(-196664307, -1)
(-196647447, -1)
(-196641269, 1)
(-196619020, -1)
(-196565990, -1)
(-196564682, 1)
(-196546631, -1)
(-196523365, -1)
(-196514261, 1)
(-196498326, 1)
(-196488051, -1)
(-196469545, -1)
(-196465677, -1)
(-196463236, 1)
(-196438276, -1)
(-196434900, -1)
(-196381880, -1)
(-196373826, 1)
(-196370401, -1)
(-196330650, 1)
(-196305739, -1)
(-196300848, -1)
(-196296352, -1)
(-196275798, -1)
(-196250393, -1)
(-196233960, -1)
(-196205108, -1)
(-196178388, 1)
(-196175074, 1)
(-196169648, 1)
(-196161076, -1)
(-196160577, -1)
(-196145026, 0)
(-196139624, 1)
(-196136851, -1)
(-196127296, 1)
(-196109298, 1)
(-196106821, -1)
(-196098759, -1)
(-196084076, -1)
(-196075778, -1)
(-196063889, -1)
(-196061094, -1)
(-196060671, -1)
(-196059620, 1)
(-196052141, 0)
(-196051107, -1)
(-196046163, -1)
(-196038079, 1)
(-196035599, -1)
(-196026640, -1)
(-196004200, -1)
(-195996825, 1)
(-195996395, 1)
(-195995883, 0)
(-195981562, -1)
(-195972064, 1)
(-195969052, 0)
(-195964684, -1)
(-195957293, -1)
(-195918860, -1)
(-195903473, 1)
(-195890477, -1)
(-195885448, -1)
(-195881593, 1)
(-195852663, 1)
(-195838080, -1)
(-195821463, -1)
(-195813606, -1)
(-195811814, 1)
(-195801271, -1)
(-195767152, -1)
(-195699731, -1)
(-195689019, 1)
(-195687667, 1)
(-195687407, 1)
(-195686382, -1)
(-195667788, -1)
(-195600324, 1)
(-195596453, 0)
(-195577269, -1)
(-195540665, 0)
(-195532132, 1)
(-195526096, 1)
(-195515183, -1)
(-195492929, -1)
(-195482163, -1)
(-195440356, 1)
(-195437734, 1)
(-195433015, 1)
(-195375564, -1)
(-195370567, -1)
(-195361072, -1)
(-195356965, -1)
(-195352650, 1)
(-195345973, -1)
(-195338583, 1)
(-195334003, -1)
(-195313543, -1)
(-195291491, -1)
(-195284117, 0)
(-195266643, 1)
(-195263932, 1)
(-195212524, -1)
(-195211506, 1)
(-195190910, -1)
(-195188343, 1)
(-195181410, -1)
(-195162063, -1)
(-195044294, 0)
(-195011447, 1)
(-194994607, -1)
(-194994445, -1)
(-194985204, -1)
(-194979058, -1)
(-194973874, -1)
(-194970110, 0)
(-194966471, -1)
(-194917117, 0)
(-194902290, 0)
(-194900166, -1)
(-194889270, -1)
(-194880656, -1)
(-194836854, 1)
(-194835326, -1)
(-194826281, -1)
(-194819066, -1)
(-194817861, -1)
(-194801336, -1)
(-194784183, 1)
(-194781049, -1)
(-194719333, -1)
(-194716215, 1)
(-194703390, -1)
(-194677256, 0)
(-194671350, -1)
(-194668280, -1)
(-194661278, -1)
(-194652470, -1)
(-194652268, 1)
(-194650302, -1)
(-194644965, 0)
(-194576406, 1)
(-194557338, -1)
(-194548467, -1)
(-194534065, 1)
(-194499516, 1)
(-194497297, -1)
(-194487434, -1)
(-194479918, -1)
(-194460003, 1)
(-194416008, -1)
(-194399507, -1)
(-194389803, -1)
(-194386108, 1)
(-194385505, 0)
(-194378245, 1)
(-194374304, -1)
(-194341944, -1)
(-194335800, -1)
(-194331850, -1)
(-194319622, 1)
(-194317750, -1)
(-194303876, 1)
(-194298486, 1)
(-194284838, 1)
(-194281649, -1)
(-194277394, 1)
(-194276339, 1)
(-194271349, 0)
(-194262168, 1)
(-194223348, -1)
(-194211860, 1)
(-194192494, 0)
(-194178052, -1)
(-194171088, -1)
(-194165266, 1)
(-194142235, -1)
(-194125543, -1)
(-194125283, -1)
(-194102554, -1)
(-194101304, 1)
(-194096678, -1)
(-194093047, 0)
(-194087396, -1)
(-194080195, -1)
(-194076153, -1)
(-194074345, 1)
(-194064925, -1)
(-194040275, -1)
(-194030180, -1)
(-194025673, -1)
(-194024015, -1)
(-194019091, 1)
(-194000860, -1)
(-193985661, -1)
(-193985015, 1)
(-193981029, -1)
(-193943614, -1)
(-193889988, 0)
(-193871280, -1)
(-193868894, -1)
(-193837831, -1)
(-193826741, -1)
(-193801613, 1)
(-193799599, -1)
(-193789158, -1)
(-193785529, 1)
(-193776155, -1)
(-193775239, 1)
(-193773668, -1)
(-193739478, -1)
(-193691863, -1)
(-193681771, -1)
(-193680314, -1)
(-193646079, -1)
(-193644406, 1)
(-193641995, -1)
(-193637735, 1)
(-193630841, -1)
(-193607696, -1)
(-193539087, -1)
(-193524204, 1)
(-193515764, -1)
(-193511814, -1)
(-193490938, 1)
(-193465012, 1)
(-193456248, -1)
(-193453073, -1)
(-193437971, 0)
(-193424691, -1)
(-193421442, 1)
(-193417772, -1)
(-193381279, -1)
(-193372062, 1)
(-193352928, -1)
(-193340235, 0)
(-193311956, -1)
(-193266408, 1)
(-193260801, -1)
(-193260098, -1)
(-193250554, 1)
(-193235808, 1)
(-193221342, 1)
(-193219828, 1)
(-193218764, -1)
(-193175090, -1)
(-193136574, 1)
(-193120128, 0)
(-193109519, 1)
(-193090370, -1)
(-193088819, 1)
(-193079929, 1)
(-193074325, -1)
(-193070027, -1)
(-193058218, -1)
(-193057885, 1)
(-192974297, 1)
(-192974126, 0)
(-192967693, -1)
(-192957948, 1)
(-192951064, -1)
(-192942323, -1)
(-192926032, 1)
(-192917798, -1)
(-192905084, 1)
(-192898963, -1)
(-192888299, 1)
(-192874379, 0)
(-192872772, -1)
(-192861618, 0)
(-192852643, 1)
(-192850606, -1)
(-192847616, -1)
(-192840954, -1)
(-192839646, 1)
(-192806196, -1)
(-192793908, -1)
(-192777521, -1)
(-192774168, -1)
(-192745831, 1)
(-192724575, 1)
(-192712620, 1)
(-192711798, 0)
(-192706079, -1)
(-192704948, 1)
(-192695696, 1)
(-192664090, -1)
(-192652632, 1)
(-192635328, -1)
(-192603664, -1)
(-192600476, 1)
(-192592913, 1)
(-192568941, 1)
(-192558715, 1)
(-192555601, 1)
(-192531658, 1)
